Time;Mode;State;Warning 1;Warning 2;Longitude;Latitude;Heading;Speed;LGamma Dose rate (?Sv/h);LGamma BKG dose rate (?Sv/h);LGamma (cps);LGamma Bkg (cps);Neutron (cps);Neutron Bkg (cps);High range;HGamma filtered (cps);HGamma filtered Dose rate (?Sv/h);Ext (cps);Event #;Acq state;Live time (s);Temperature(C);Dose (?Sv);MCA Satured;ID 01;CL 01;ID 02;CL 02;ID 03;CL 03;ID 04;CL 04;ID 05;CL 05;ID 06;CL 06;ID 07;CL 07;ID 08;CL 08;
2017-05-30 14:55:53.678;Source Search;Alarm;T? change;Ne BKG low;-43.427775;-22.871113;222.06;.48;0.412;0.122;1419.2;588.7;0;0;False;0;1.05;--;;Slidding;5.655;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:54.106;Source Search;Alarm;T? change;Ne BKG low;-43.427775;-22.871113;222.06;.48;0.455;0.122;1515.2;588.7;0;0;False;2.3;1.115;--;;Slidding;5.497;32.19;0.083;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:54.602;Source Search;Alarm;T? change;Ne BKG low;-43.427774;-22.871112;255.89;.25;0.467;0.122;1508.2;588.7;0;0;False;2;1.13;--;;Slidding;4.833;32.19;0.083;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:55.547;Source Search;Alarm;T? change;;-43.427774;-22.871112;255.89;.25;0.429;0.122;1416.5;588.7;0;0;False;0;0.904;--;;Slidding;5.135;32.19;0.084;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:55:56.127;Source Search;Alarm;T? change;;-43.427774;-22.871112;255.89;.25;0.537;0.122;1658.5;588.7;0;0;False;3.4;1.128;--;;Slidding;5.217;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:56.649;Source Search;Alarm;T? change;Ne BKG low;-43.427773;-22.871109;255.89;.25;0.704;0.122;1969.4;588.7;0;0;False;0;0.902;--;;Slidding;5.277;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:57.107;Source Search;Alarm;T? change;Ne BKG low;-43.427773;-22.871109;255.89;.25;0.811;0.122;2171.2;588.7;0;0;False;2.2;0.978;--;;Slidding;5.235;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:57.604;Source Search;Alarm;T? change;Ne BKG low;-43.427772;-22.871106;284.34;.52;0.815;0.122;2157;588.7;0;0;False;0;0.782;--;;Slidding;5.321;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:58.028;Source Search;Alarm;T? change;Ne BKG low;-43.427772;-22.871106;284.34;.52;0.752;0.122;2010.4;588.7;0;0;False;4.6;1.163;--;;Slidding;5.263;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:58.521;Source Search;Alarm;T? change;Ne BKG low;-43.427771;-22.871103;315.26;.27;0.648;0.122;1842.7;588.7;0;0;False;2;1.168;--;;Slidding;5.340;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:58.947;Source Search;Alarm;T? change;Ne BKG low;-43.427771;-22.871103;315.26;.27;0.599;0.122;1737.1;588.7;0;0;False;2.4;1.211;--;;Slidding;5.264;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:59.490;Source Search;Alarm;T? change;Ne BKG low;-43.42777;-22.871101;348.51;.21;0.597;0.122;1693.4;588.7;0;0;False;4.1;1.447;--;;Slidding;5.330;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:55:59.953;Source Search;Alarm;T? change;Ne BKG low;-43.42777;-22.871101;348.51;.21;0.531;0.122;1548;588.7;0;0;False;2;1.394;--;;Slidding;5.334;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:00.443;Source Search;Alarm;T? change;Ne BKG low;-43.42777;-22.871099;8.21;.37;0.49;0.122;1448.9;588.7;0;0;False;0;1.115;--;;Slidding;4.886;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:00.917;Source Search;Alarm;T? change;Ne BKG low;-43.42777;-22.871099;8.21;.37;0.439;0.122;1359.5;588.7;0;0;False;0;0.892;--;;Slidding;4.761;32.19;0.084;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:01.364;Source Search;Alarm;T? change;Ne BKG low;-43.42777;-22.871099;260.87;1.22;0.379;0.122;1236.1;588.7;0;0;False;0;0.714;--;;Slidding;4.727;32.19;0.085;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:01.860;Source Search;Alarm;T? change;Ne BKG low;-43.427775;-22.8711;266.81;.69;0.324;0.122;1108;588.7;0;0;False;0;0.571;--;;Slidding;4.761;32.19;0.085;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:02.723;Source Search;Alarm;T? change;;-43.427775;-22.8711;266.81;.69;0.274;0.122;992.3;588.7;0;0;False;2.3;0.73;--;;Slidding;5.122;32.19;0.085;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:56:03.230;Source Search;Detection;T? change;Ne BKG low;-43.427776;-22.8711;62.57;.34;0.238;0.122;911.8;591.5;0;0;False;0;0.584;--;;Slidding;5.185;32.19;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:03.680;Source Search;Background;T? change;Ne BKG low;-43.427776;-22.8711;62.57;.34;0.212;0.123;824.2;592;0;0;False;0;0.467;--;;Slidding;5.152;32.19;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:04.187;Source Search;Background;T? change;Ne BKG low;-43.427776;-22.8711;62.57;.34;0.205;0.124;806.2;595.5;0;0;False;0;0.374;--;;Slidding;5.228;32.19;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:04.634;Source Search;Detection;T? change;Ne BKG low;-43.427778;-22.871101;215.9;.24;0.199;0.125;792.3;598.8;0;0;False;0;0.299;--;;Slidding;5.190;32.19;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:05.233;Source Search;Detection;T? change;;-43.427778;-22.871101;215.9;.24;0.197;0.127;798;603;0;0;False;0;0.239;--;;Slidding;5.280;32.19;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:05.740;Source Search;Detection;T? change;Ne BKG low;-43.427778;-22.871101;215.9;.24;0.192;0.128;823.7;608.6;0;0;False;0;0.191;--;;Slidding;5.286;32.19;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:06.239;Source Search;Detection;T? change;Ne BKG low;-43.427778;-22.871101;215.9;.24;0.211;0.13;871;616.1;0;0;False;0;0.153;--;;Slidding;5.260;32.19;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:06.677;Source Search;Detection;T? change;Ne BKG low;-43.427778;-22.871101;215.9;.24;0.214;0.132;863;620.6;0;0;False;2;0.357;--;;Slidding;5.297;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:07.172;Source Search;Detection;T? change;Ne BKG low;-43.42778;-22.871102;13.41;.04;0.193;0.132;828.5;623.2;0;0;False;4;0.756;--;;Slidding;5.305;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:07.583;Source Search;Background;T? change;Ne BKG low;-43.42778;-22.871102;13.41;.04;0.186;0.133;807.1;625.9;0;0;False;0;0.605;--;;Slidding;4.860;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:08.080;Source Search;Detection;T? change;Ne BKG low;-43.427781;-22.871102;62.12;.02;0.202;0.135;835.8;631.4;0;0;False;2;0.722;--;;Slidding;4.853;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:08.553;Source Search;Detection;T? change;Ne BKG low;-43.427781;-22.871102;62.12;.02;0.228;0.138;871;637.8;0;0;False;0;0.578;--;;Slidding;4.860;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:09.149;Source Search;Detection;T? change;;-43.427783;-22.871102;292.53;.78;0.251;0.142;877.9;643;0;0;False;0;0.462;--;;Slidding;4.963;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:09.562;Source Search;Detection;T? change;Ne BKG low;-43.427783;-22.871102;292.53;.78;0.267;0.145;910;649.8;0;0;False;2.5;0.66;--;;Slidding;4.913;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:10.064;Source Search;Detection;T? change;Ne BKG low;-43.427783;-22.871101;357.86;.12;0.271;0.148;919;655.6;0;0;False;0;0.528;--;;Slidding;4.825;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:10.516;Source Search;Detection;T? change;Ne BKG low;-43.427783;-22.871101;357.86;.12;0.284;0.151;976.1;664.7;0;0;False;0;0.423;--;;Slidding;4.767;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:11.026;Source Search;Detection;T? change;Ne BKG low;-43.427783;-22.8711;351.63;.18;0.328;0.157;1058.8;676.4;0;0;False;0;0.338;--;;Slidding;4.836;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:11.442;Source Search;Detection;T? change;Ne BKG low;-43.427783;-22.8711;351.63;.18;0.388;0.164;1205.7;693.9;0;0;False;4.7;0.827;--;;Slidding;4.758;32.25;0.085;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:11.949;Source Search;Alarm;T? change;Ne BKG low;-43.427782;-22.871098;268.26;.08;0.52;0.164;1520.2;693.9;0;0;False;0;0.661;--;;Slidding;4.758;32.25;0.085;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:56:12.428;Source Search;Alarm;T? change;Ne BKG low;-43.427782;-22.871098;268.26;.08;0.593;0.164;1675.9;693.9;0;0;False;2.1;0.771;--;;Slidding;4.829;32.25;0.085;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:12.937;Source Search;Alarm;T? change;Ne BKG low;-43.427782;-22.871097;276.69;.15;0.606;0.164;1681.9;693.9;0;0;False;6;1.322;--;;Slidding;4.836;32.25;0.085;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:13.376;Source Search;Alarm;T? change;Ne BKG low;-43.427782;-22.871097;276.69;.15;0.666;0.164;1798.8;693.9;0;0;False;4.6;1.6;--;;Slidding;4.799;32.25;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:13.898;Source Search;Alarm;T? change;Ne BKG low;-43.427782;-22.871094;294.01;.16;0.754;0.164;1963;693.9;0;0;False;4;1.751;--;;Slidding;4.696;32.25;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:14.329;Source Search;Alarm;T? change;Ne BKG low;-43.427782;-22.871094;294.01;.16;0.768;0.164;1975.4;693.9;0;0;False;4.3;1.912;--;;Slidding;4.752;32.25;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:14.860;Source Search;Alarm;T? change;Ne BKG low;-43.427781;-22.87109;97.55;.45;0.727;0.164;1931.2;693.9;0;0;False;6;2.236;--;;Slidding;4.752;32.25;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:15.812;Source Search;Alarm;T? change;;-43.42778;-22.871087;152.55;.15;0.663;0.164;1786;693.9;0;0;False;1.2;1.932;--;;Slidding;5.121;32.25;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:16.900;Source Search;Alarm;T? change;;-43.42778;-22.871087;152.55;.15;0.608;0.164;1674.9;693.9;0;0;False;0.8;1.641;--;;Slidding;5.853;32.31;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:17.667;Source Search;Alarm;T? change;Ne BKG low;-43.42778;-22.871087;87.56;.21;0.581;0.164;1597.8;693.9;0;0;False;0;1.313;--;;Slidding;5.930;32.31;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:18.113;Source Search;Alarm;ID BKG old;;-43.42778;-22.871087;87.56;.21;0.594;0.164;1649.2;693.9;0;0;False;0;1.05;--;;Slidding;6.166;32.31;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:18.617;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871086;87.56;.21;0.623;0.164;1684.2;693.9;0;0;False;0;0.84;--;;Slidding;6.179;32.31;0.086;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:19.084;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871086;87.56;.21;0.652;0.164;1723.4;693.9;0;0;False;2.2;0.925;--;;Slidding;6.143;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:19.550;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871085;342.34;.13;0.669;0.164;1761.5;693.9;0;0;False;4.1;1.227;--;;Slidding;6.192;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:20.000;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871084;272.97;.14;0.633;0.164;1714.3;693.9;0;0;False;4.5;1.507;--;;Slidding;6.139;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:20.463;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871082;277.8;.23;0.574;0.164;1621.6;693.9;0;0;False;0;1.206;--;;Slidding;6.143;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:20.926;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871082;277.8;.23;0.588;0.164;1631.1;693.9;0;0;False;0;0.965;--;;Slidding;6.093;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:21.572;Source Search;Alarm;ID BKG old;;-43.427779;-22.871082;277.8;.23;0.543;0.164;1572.3;693.9;0;0;False;0;0.772;--;;Slidding;5.914;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:22.166;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871079;333.8;.07;0.529;0.164;1495.4;693.9;0;0;False;0;0.617;--;;Slidding;5.182;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:22.857;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871079;333.8;.07;0.512;0.164;1421.4;693.9;0;0;False;0;0.494;--;;Slidding;5.229;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:23.487;Source Search;Alarm;ID BKG old;;-43.427779;-22.871079;333.8;.07;0.466;0.164;1356.8;693.9;0;0;False;2.5;0.685;--;;Slidding;5.303;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:24.197;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871079;333.8;.07;0.464;0.164;1338.7;693.9;0;0;False;1.7;0.752;--;;Slidding;5.380;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:24.651;Source Search;Alarm;ID BKG old;;-43.427779;-22.871079;333.8;.07;0.475;0.164;1342.7;693.9;0;0;False;0;0.602;--;;Slidding;5.552;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:25.164;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42778;-22.871078;333.8;.07;0.463;0.164;1328.7;693.9;0;0;False;0;0.481;--;;Slidding;5.570;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:25.628;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42778;-22.871078;333.8;.07;0.469;0.164;1335.5;693.9;0;0;False;2.1;0.637;--;;Slidding;5.590;32.31;0.087;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:26.126;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427781;-22.871077;197.73;.12;0.476;0.164;1359.6;693.9;0;0;False;0;0.51;--;;Slidding;5.626;32.31;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:26.577;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427781;-22.871077;197.73;.12;0.521;0.164;1468.4;693.9;0;0;False;0;0.408;--;;Slidding;5.619;32.31;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:27.551;Source Search;Alarm;ID BKG old;;-43.427781;-22.871077;197.73;.12;0.5;0.164;1464.1;693.9;0;0;False;0;0.326;--;;Slidding;5.958;32.38;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:28.048;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427781;-22.871075;343.59;.11;0.47;0.164;1436.5;693.9;0;0;False;0;0.261;--;;Slidding;5.958;32.38;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:28.508;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427781;-22.871075;343.59;.11;0.457;0.164;1371.4;693.9;0;0;False;0;0.209;--;;Slidding;5.871;32.38;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:28.989;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42778;-22.871072;29.25;.1;0.414;0.164;1296.6;693.9;0;0;False;2;0.402;--;;Slidding;5.561;32.38;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:29.438;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42778;-22.87106;310.17;.11;0.357;0.164;1236.3;693.9;0;0;False;2.3;0.589;--;;Slidding;5.423;32.38;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:30.418;Source Search;Alarm;ID BKG old;;-43.42778;-22.87106;310.17;.11;0.337;0.164;1195.6;693.9;0;0;False;1;0.593;--;;Slidding;5.751;32.38;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:30.930;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42778;-22.871059;310.17;.11;0.302;0.164;1108.7;693.9;0;0;False;0;0.475;--;;Slidding;5.751;32.38;0.088;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:56:31.376;Source Search;Alarm;ID BKG old;Ne BKG low;-43.42778;-22.871059;310.17;.11;0.28;0.164;1018;693.9;0;0;False;0;0.38;--;;Slidding;5.759;32.38;0.088;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:56:31.884;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427779;-22.871058;159.8;1.01;0.261;0.164;947.2;693.9;0;0;False;0;0.304;--;;Slidding;5.759;32.38;0.088;False;Co-60;9;;;;;;;;;;;;;;;
2017-05-30 14:56:32.321;Source Search;Background;ID BKG old;Ne BKG low;-43.427779;-22.871058;159.8;1.01;0.233;0.164;880.1;694.5;0;0;False;0;0.243;--;;Slidding;5.750;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:32.817;Source Search;Background;ID BKG old;Ne BKG low;-43.427779;-22.871058;159.8;1.01;0.205;0.164;787.1;688;0;0;False;0;0.194;--;;Slidding;5.272;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:33.340;Source Search;Background;ID BKG old;Ne BKG low;-43.427781;-22.871064;204.37;2.17;0.197;0.164;756.2;687.9;0;0;False;2;0.392;--;;Slidding;5.269;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:33.758;Source Search;Background;ID BKG old;Ne BKG low;-43.427781;-22.871064;204.37;2.17;0.185;0.164;758.2;689.4;0;0;False;0;0.313;--;;Slidding;5.252;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:34.299;Source Search;Background;ID BKG old;Ne BKG low;-43.427781;-22.871064;204.37;2.17;0.188;0.164;764.7;691.2;0;0;False;0;0.251;--;;Slidding;5.283;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:34.711;Source Search;Background;ID BKG old;Ne BKG low;-43.427781;-22.871064;204.37;2.17;0.173;0.164;732;690.5;0;0;False;0;0.201;--;;Slidding;5.271;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:35.230;Source Search;Background;ID BKG old;Ne BKG low;-43.427791;-22.871077;227.18;2.12;0.173;0.164;736.3;691.6;0;0;False;0;0.16;--;;Slidding;4.808;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:35.637;Source Search;Background;ID BKG old;Ne BKG low;-43.427794;-22.871079;227.18;2.12;0.171;0.164;713.5;691;0;0;False;0;0.128;--;;Slidding;4.732;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:36.130;Source Search;Background;ID BKG old;Ne BKG low;-43.427796;-22.871081;233.02;2.16;0.173;0.164;698.1;690.4;0;0;False;0;0.103;--;;Slidding;4.757;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:36.668;Source Search;Background;ID BKG old;Ne BKG low;-43.427796;-22.871081;233.02;2.16;0.167;0.164;680.3;689.4;0;0;False;0;0.082;--;;Slidding;4.808;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:37.173;Source Search;Background;ID BKG old;Ne BKG low;-43.427811;-22.871089;261.29;1.69;0.162;0.164;647.8;685.2;0;0;False;2;0.301;--;;Slidding;4.874;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:37.924;Source Search;Background;ID BKG old;;-43.427811;-22.871089;261.29;1.69;0.153;0.163;630;681.3;0;0;False;1.3;0.397;--;;Slidding;5.127;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:38.422;Source Search;Background;ID BKG old;Ne BKG low;-43.427819;-22.871091;266.31;1.01;0.144;0.162;602.1;666.5;0;0;False;0;0.317;--;;Slidding;5.131;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:38.838;Source Search;Background;ID BKG old;Ne BKG low;-43.427819;-22.871091;266.31;1.01;0.136;0.162;595.4;664.8;0;0;False;0;0.254;--;;Slidding;5.095;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:39.335;Source Search;Background;ID BKG old;Ne BKG low;-43.42783;-22.871091;288.18;1.75;0.125;0.16;564.4;636.3;0;0;False;0;0.203;--;;Slidding;5.064;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:39.745;Source Search;Background;ID BKG old;Ne BKG low;-43.42783;-22.871091;288.18;1.75;0.121;0.159;558.6;634.4;0;0;False;0;0.162;--;;Slidding;5.035;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:40.228;Source Search;Background;ID BKG old;Ne BKG low;-43.427838;-22.871091;288.79;2.95;0.133;0.159;540.7;622.1;0;0;False;0;0.13;--;;Slidding;5.029;32.38;0.088;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:40.641;Source Search;Background;ID BKG old;Ne BKG low;-43.427842;-22.87109;288.79;2.95;0.141;0.159;552.4;621.2;0;0;False;2.4;0.388;--;;Slidding;5.019;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:41.123;Source Search;Background;ID BKG old;Ne BKG low;-43.427849;-22.871089;297.59;2.24;0.135;0.159;531.1;607.3;0;0;False;0;0.311;--;;Slidding;4.997;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:41.534;Source Search;Background;ID BKG old;Ne BKG low;-43.427853;-22.871088;297.59;2.24;0.131;0.158;517;602.4;0;0;False;0;0.248;--;;Slidding;4.859;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:42.027;Source Search;Background;ID BKG old;Ne BKG low;-43.427856;-22.871088;283.01;2.33;0.133;0.157;538.7;602.1;0;0;False;6.2;0.931;--;;Slidding;4.841;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:42.449;Source Search;Background;ID BKG old;Ne BKG low;-43.427856;-22.871088;283.01;2.33;0.149;0.158;553.6;601.8;0;0;False;0;0.745;--;;Slidding;4.518;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:43.032;Source Search;Background;ID BKG old;Ne BKG low;-43.427878;-22.871086;278.19;2.64;0.136;0.157;534.9;595;0;0;False;1.7;0.797;--;;Slidding;4.603;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:43.706;Source Search;Background;ID BKG old;;-43.427878;-22.871086;278.19;2.64;0.144;0.157;553.7;595.1;0;0;False;0;0.637;--;;Slidding;4.879;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:44.205;Source Search;Background;ID BKG old;Ne BKG low;-43.427893;-22.871086;269.07;2.63;0.147;0.157;552;594.1;0;0;False;0;0.51;--;;Slidding;4.879;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:44.608;Source Search;Background;ID BKG old;Ne BKG low;-43.427893;-22.871086;269.07;2.63;0.147;0.157;579.1;595.1;0;0;False;0;0.408;--;;Slidding;4.881;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:45.107;Source Search;Background;ID BKG old;Ne BKG low;-43.427897;-22.871086;273.58;2.51;0.14;0.156;565.6;593.9;0;0;False;0;0.326;--;;Slidding;4.886;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:45.494;Source Search;Background;ID BKG old;Ne BKG low;-43.427897;-22.871086;273.58;2.51;0.127;0.155;534.1;586.5;0;0;False;2.6;0.569;--;;Slidding;4.854;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:45.995;Source Search;Background;ID BKG old;Ne BKG low;-43.427908;-22.871086;263.44;2.13;0.132;0.155;531.1;585.2;0;0;False;0;0.455;--;;Slidding;4.876;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:46.380;Source Search;Background;ID BKG old;Ne BKG low;-43.427908;-22.871086;263.44;2.13;0.129;0.154;531.5;584.2;0;0;False;0;0.364;--;;Slidding;4.848;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:46.911;Source Search;Background;ID BKG old;Ne BKG low;-43.427917;-22.871087;263.44;2.13;0.123;0.153;546.1;584.1;0;0;False;0;0.291;--;;Slidding;4.866;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:47.725;Source Search;Background;ID BKG old;;-43.427917;-22.871087;263.44;2.13;0.125;0.153;556.4;584;0;0;False;2.5;0.524;--;;Slidding;5.244;32.38;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:48.230;Source Search;Background;ID BKG old;Ne BKG low;-43.427939;-22.871088;258.34;2.17;0.133;0.153;550.3;583.1;0;0;False;0;0.419;--;;Slidding;5.158;32.44;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:48.660;Source Search;Background;ID BKG old;Ne BKG low;-43.427944;-22.871089;258.34;2.17;0.128;0.152;547;582.2;0;0;False;0;0.336;--;;Slidding;4.920;32.44;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:49.167;Source Search;Background;ID BKG old;Ne BKG low;-43.427952;-22.87109;262.63;2.28;0.138;0.152;539.2;581;0;0;False;2;0.504;--;;Slidding;4.919;32.44;0.089;False;;;;;;;;;;;;;;;;;
2017-05-30 14:56:49.574;Source Search;Background;ID BKG old;Ne BKG low;-43.427952;-22.87109;262.63;2.28;0.131;0.151;532.8;579.7;0;0;False;0;0.403;--;;Slidding;4.936;32.44;0.089;False;;;;;;;;;;;;;;;;;
